SnapshotDate,TransactionType,FTR_ID,Source,Sink,MW_Current,OriginalAcquisitionCost,MW_Previous,MW_Sold,Notes,HedgeType,StartDate,EndDate,AcquisitionCost_Previous,AcquisitionCost_Current,SaleProceeds,Profit,TradingPeriods,PricePerMW
2026-01-31,INITIAL,7657329,HAY,BEN,7.1,3592.03,,,,,,,,,,,,
2026-01-31,INITIAL,7657741,HAY,BEN,9.2,4654.46,,,,,,,,,,,,
2026-01-31,INITIAL,7657308,HAY,BEN,6.3,3187.3,,,,,,,,,,,,
2026-01-31,INITIAL,7657550,HAY,BEN,5.0,2529.6,,,,,,,,,,,,
2026-01-31,INITIAL,7657551,HAY,BEN,5.0,2529.6,,,,,,,,,,,,
2026-01-31,INITIAL,7657549,HAY,BEN,6.0,3035.52,,,,,,,,,,,,
2026-01-31,INITIAL,7657460,HAY,BEN,33.7,17049.5,,,,,,,,,,,,
2026-01-31,INITIAL,7657552,HAY,BEN,5.0,2529.6,,,,,,,,,,,,
2026-01-31,INITIAL,7657683,HAY,BEN,0.7,354.14,,,,,,,,,,,,
2026-01-31,INITIAL,7658102,HAY,OTA,0.4,4586.76,,,,,,,,,,,,
2026-01-31,INITIAL,7657334,HAY,OTA,7.7,70636.1,,,,,,,,,,,,
2026-01-31,INITIAL,7657404,HAY,OTA,1.0,11008.22,,,,,,,,,,,,
2026-01-31,INITIAL,7658132,HAY,OTA,6.3,57793.18,,,,,,,,,,,,
2026-01-31,INITIAL,7658103,HAY,RDF,1.5,10425.67,,,,,,,,,,,,
2026-01-31,INITIAL,7657405,HAY,RDF,3.2,24326.57,,,,,,,,,,,,
2026-01-31,INITIAL,7658104,HAY,WKM,1.0,6417.74,,,,,,,,,,,,
2026-01-31,INITIAL,7657302,HAY,WKM,5.2,17564.35,,,,,,,,,,,,
2026-01-31,INITIAL,7657406,HAY,WKM,2.1,15199.92,,,,,,,,,,,,
2026-01-31,INITIAL,7658105,INV,BEN,6.8,20040.38,,,,,,,,,,,,
2026-01-31,INITIAL,7657407,INV,BEN,15.8,47127.94,,,,,,,,,,,,
2026-01-31,INITIAL,7658107,INV,ISL,1.1,4501.2,,,,,,,,,,,,
2026-01-31,INITIAL,7658085,INV,ISL,2.5,10230.0,,,,,,,,,,,,
2026-01-31,INITIAL,7657844,INV,ISL,0.0,4092.0,,,,,,,,,,,,
2026-01-31,INITIAL,7657845,INV,ISL,0.0,4092.0,,,,,,,,,,,,
2026-01-31,INITIAL,7657341,INV,ISL,12.1,49513.2,,,,,,,,,,,,
2026-01-31,INITIAL,7657299,INV,ISL,2.0,8184.0,,,,,,,,,,,,
2026-01-31,INITIAL,7657409,INV,ISL,2.8,11457.6,,,,,,,,,,,,
2026-01-31,INITIAL,7652773,ISL,BEN,42.1,581.95,,,,,,,,,,,,
2026-01-31,INITIAL,7652549,ISL,BEN,3.8,107.52,,,,,,,,,,,,
2026-01-31,INITIAL,7652411,ISL,BEN,0.2,2.69,,,,,,,,,,,,
2026-01-31,INITIAL,7652090,ISL,INV,0.0,201.6,,,,,,,,,,,,
2026-01-31,INITIAL,7652592,ISL,KIK,0.0,1774.08,,,,,,,,,,,,
2026-01-31,INITIAL,7652484,ISL,KIK,0.1,221.76,,,,,,,,,,,,
2026-01-31,INITIAL,7652026,ISL,KIK,5.0,11088.0,,,,,,,,,,,,
2026-01-31,INITIAL,7652203,ISL,KIK,4.8,23950.08,,,,,,,,,,,,
2026-01-31,INITIAL,7652435,ISL,KIK,0.6,1330.56,,,,,,,,,,,,
2026-01-31,INITIAL,7652289,ISL,KIK,6.5,14327.04,,,,,,,,,,,,
2026-01-31,INITIAL,7652781,KIK,ISL,4.2,67.2,,,,,,,,,,,,
2026-01-31,INITIAL,7652609,KIK,ISL,0.0,254.02,,,,,,,,,,,,
2026-01-31,INITIAL,7652471,KIK,ISL,22.5,302.4,,,,,,,,,,,,
2026-01-31,INITIAL,7652453,KIK,ISL,0.2,2.69,,,,,,,,,,,,
2026-01-31,INITIAL,7652037,OTA,HAY,2.1,2399.04,,,,,,,,,,,,
2026-01-31,INITIAL,7652111,OTA,WKM,0.0,436.8,,,,,,,,,,,,
2026-01-31,INITIAL,7652820,RDF,HAY,0.0,1784.16,,,,,,,,,,,,
2026-01-31,INITIAL,7652044,RDF,HAY,1.8,3568.32,,,,,,,,,,,,
2026-01-31,INITIAL,7652159,RDF,HAY,0.0,4361.28,,,,,,,,,,,,
2026-01-31,INITIAL,7652749,RDF,WKM,7.9,9729.22,,,,,,,,,,,,
2026-01-31,INITIAL,7652119,RDF,WKM,20.0,17068.8,,,,,,,,,,,,
2026-01-31,INITIAL,7652743,WKM,HAY,3.2,4042.75,,,,,,,,,,,,
2026-01-31,INITIAL,7652683,WKM,HAY,0.0,1263.36,,,,,,,,,,,,
2026-01-31,INITIAL,7652481,WKM,HAY,0.4,505.34,,,,,,,,,,,,
2026-01-31,INITIAL,7652475,WKM,HAY,17.6,22235.14,,,,,,,,,,,,
2026-01-31,INITIAL,7652051,WKM,HAY,2.3,2905.73,,,,,,,,,,,,
2026-01-31,INITIAL,7652173,WKM,HAY,4.7,30825.98,,,,,,,,,,,,
2026-01-31,INITIAL,7652459,WKM,HAY,0.0,758.02,,,,,,,,,,,,
2026-01-31,INITIAL,7652823,WKM,OTA,0.4,2155.78,,,,,,,,,,,,
2026-01-31,INITIAL,7652126,WKM,OTA,13.0,70062.72,,,,,,,,,,,,
2026-01-31,INITIAL,7652476,WKM,OTA,2.0,10778.88,,,,,,,,,,,,
2026-01-31,INITIAL,7652728,WKM,OTA,16.0,86231.04,,,,,,,,,,,,
2026-01-31,INITIAL,7652162,WKM,OTA,1.0,5389.44,,,,,,,,,,,,
2026-01-31,INITIAL,7652458,WKM,OTA,0.6,3233.66,,,,,,,,,,,,
2026-01-31,INITIAL,7652480,WKM,OTA,35.4,188407.3,,,,,,,,,,,,
2026-01-31,INITIAL,7652055,WKM,OTA,15.6,83026.94,,,,,,,,,,,,
2026-01-31,INITIAL,7652730,WKM,OTA,4.0,21288.96,,,,,,,,,,,,
2026-01-31,INITIAL,7652824,WKM,RDF,3.8,2568.38,,,,,,,,,,,,
2026-01-31,INITIAL,7652742,WKM,RDF,6.4,7032.48,,,,,,,,,,,,
2026-01-31,INITIAL,7652127,WKM,RDF,1.4,856.13,,,,,,,,,,,,
2026-01-31,INITIAL,7652285,WKM,RDF,6.7,4097.18,,,,,,,,,,,,
2026-01-31,INITIAL,7652163,WKM,RDF,8.9,6054.05,,,,,,,,,,,,
2026-01-31,INITIAL,7652472,BEN,HAY,0.5,11172.0,,,,,,,,,,,,
2026-01-31,INITIAL,7652001,BEN,HAY,6.1,136298.4,,,,,,,,,,,,
2026-01-31,INITIAL,7652063,BEN,ISL,30.8,161027.33,,,,,,,,,,,,
2026-01-31,INITIAL,7652410,BEN,ISL,0.6,3136.9,,,,,,,,,,,,
2026-01-31,INITIAL,7652828,BEN,ISL,2.6,13593.22,,,,,,,,,,,,
2026-01-31,INITIAL,7652003,BEN,ISL,23.8,124110.34,,,,,,,,,,,,
2026-01-31,INITIAL,7652065,BEN,KIK,7.3,54354.05,,,,,,,,,,,,
2026-01-31,INITIAL,7652210,BEN,KIK,6.3,46908.29,,,,,,,,,,,,
2026-01-31,INITIAL,7652429,BEN,KIK,0.6,4467.46,,,,,,,,,,,,
2026-01-31,INITIAL,7652066,BEN,OTA,0.3,8846.21,,,,,,,,,,,,
2026-01-31,INITIAL,7652479,BEN,OTA,0.5,14743.68,,,,,,,,,,,,
2026-01-31,INITIAL,7652292,BEN,OTA,10.8,284860.8,,,,,,,,,,,,
2026-01-31,INITIAL,7652282,HAY,BEN,2.4,4725.5,,,,,,,,,,,,
2026-01-31,INITIAL,7652281,HAY,BEN,6.0,11813.76,,,,,,,,,,,,
2026-01-31,INITIAL,7652279,HAY,BEN,5.0,9844.8,,,,,,,,,,,,
2026-01-31,INITIAL,7652280,HAY,BEN,5.0,9844.8,,,,,,,,,,,,
2026-01-31,INITIAL,7652643,HAY,OTA,0.0,7150.08,,,,,,,,,,,,
2026-01-31,INITIAL,7652642,HAY,OTA,0.0,7150.08,,,,,,,,,,,,
2026-01-31,INITIAL,7652075,HAY,OTA,7.3,52195.58,,,,,,,,,,,,
2026-01-31,INITIAL,7652012,HAY,OTA,0.6,4290.05,,,,,,,,,,,,
2026-01-31,INITIAL,7652825,HAY,OTA,4.3,30745.34,,,,,,,,,,,,
2026-01-31,INITIAL,7652798,HAY,RDF,1.1,3396.29,,,,,,,,,,,,
2026-01-31,INITIAL,7652137,HAY,RDF,2.8,8248.13,,,,,,,,,,,,
2026-01-31,INITIAL,7652437,HAY,RDF,0.0,1455.55,,,,,,,,,,,,
2026-01-31,INITIAL,7652756,HAY,WKM,18.5,36052.8,,,,,,,,,,,,
2026-01-31,INITIAL,7652635,HAY,WKM,0.0,1753.92,,,,,,,,,,,,
2026-01-31,INITIAL,7652634,HAY,WKM,0.0,1948.8,,,,,,,,,,,,
2026-01-31,INITIAL,7652014,HAY,WKM,12.5,24360.0,,,,,,,,,,,,
2026-01-31,INITIAL,7652544,HAY,WKM,0.0,584.64,,,,,,,,,,,,
2026-01-31,INITIAL,7652439,HAY,WKM,0.6,1169.28,,,,,,,,,,,,
2026-01-31,INITIAL,7652799,INV,BEN,5.7,17597.66,,,,,,,,,,,,
2026-01-31,INITIAL,7652138,INV,BEN,13.0,41263.49,,,,,,,,,,,,
2026-01-31,INITIAL,7652801,INV,ISL,0.1,6996.86,,,,,,,,,,,,
2026-01-31,INITIAL,7652788,INV,ISL,7.7,28355.71,,,,,,,,,,,,
2026-01-31,INITIAL,7652082,INV,ISL,6.3,23200.13,,,,,,,,,,,,
2026-01-31,INITIAL,7652017,INV,ISL,2.1,7733.38,,,,,,,,,,,,
2026-01-31,INITIAL,7652140,INV,ISL,0.1,16939.78,,,,,,,,,,,,
2026-01-31,INITIAL,7652423,INV,ISL,0.6,2209.54,,,,,,,,,,,,
2026-01-31,INITIAL,7652802,INV,KIK,0.4,2360.06,,,,,,,,,,,,
2026-01-31,INITIAL,7652141,INV,KIK,1.2,7080.19,,,,,,,,,,,,
2026-01-31,INITIAL,7654966,ISL,BEN,48.5,721.68,,,,,,,,,,,,
2026-01-31,INITIAL,7654741,ISL,BEN,9.6,142.85,,,,,,,,,,,,
2026-01-31,INITIAL,7654604,ISL,BEN,0.2,2.98,,,,,,,,,,,,
2026-01-31,INITIAL,7654278,ISL,INV,10.5,15780.24,,,,,,,,,,,,
2026-01-31,INITIAL,7654398,ISL,INV,13.6,20439.17,,,,,,,,,,,,
2026-01-31,INITIAL,7654676,ISL,KIK,0.2,632.4,,,,,,,,,,,,
2026-01-31,INITIAL,7654663,ISL,KIK,21.4,67666.8,,,,,,,,,,,,
2026-01-31,INITIAL,7654219,ISL,KIK,5.0,15810.0,,,,,,,,,,,,
2026-01-31,INITIAL,7654482,ISL,KIK,6.7,21085.7,,,,,,,,,,,,
2026-01-31,INITIAL,7654974,KIK,ISL,5.0,74.4,,,,,,,,,,,,
2026-01-31,INITIAL,7654796,KIK,ISL,0.0,281.23,,,,,,,,,,,,
2026-01-31,INITIAL,7654664,KIK,ISL,22.5,334.8,,,,,,,,,,,,
2026-01-31,INITIAL,7654646,KIK,ISL,0.4,5.95,,,,,,,,,,,,
2026-01-31,INITIAL,7654481,OTA,HAY,1.4,-12301.3,,,,,,,,,,,,
2026-01-31,INITIAL,7654208,OTA,HAY,1.0,1116.0,,,,,,,,,,,,
2026-01-31,INITIAL,7654927,OTA,WKM,0.0,14.88,,,,,,,,,,,,
2026-01-31,INITIAL,7654913,OTA,WKM,0.0,744.0,,,,,,,,,,,,
2026-01-31,INITIAL,7654299,OTA,WKM,6.9,513.36,,,,,,,,,,,,
2026-01-31,INITIAL,7654201,RDF,HAY,2.3,4603.13,,,,,,,,,,,,
2026-01-31,INITIAL,7654638,RDF,HAY,0.0,1200.82,,,,,,,,,,,,
2026-01-31,INITIAL,7654942,RDF,WKM,12.3,11439.0,,,,,,,,,,,,
2026-01-31,INITIAL,7654307,RDF,WKM,9.8,9114.0,,,,,,,,,,,,
2026-01-31,INITIAL,7654670,RDF,WKM,11.2,10416.0,,,,,,,,,,,,
2026-01-31,INITIAL,7654936,WKM,HAY,10.1,12473.9,,,,,,,,,,,,
2026-01-31,INITIAL,7654870,WKM,HAY,0.0,2470.08,,,,,,,,,,,,
2026-01-31,INITIAL,7654872,WKM,HAY,0.0,2470.08,,,,,,,,,,,,
2026-01-31,INITIAL,7654869,WKM,HAY,0.0,2470.08,,,,,,,,,,,,
2026-01-31,INITIAL,7654868,WKM,HAY,0.0,2470.08,,,,,,,,,,,,
2026-01-31,INITIAL,7654871,WKM,HAY,0.0,2470.08,,,,,,,,,,,,
2026-01-31,INITIAL,7654867,WKM,HAY,0.0,1235.04,,,,,,,,,,,,
2026-01-31,INITIAL,7654668,WKM,HAY,16.8,20748.67,,,,,,,,,,,,
2026-01-31,INITIAL,7654194,WKM,HAY,6.4,7904.26,,,,,,,,,,,,
2026-01-31,INITIAL,7654470,WKM,HAY,3.0,3705.12,,,,,,,,,,,,
2026-01-31,INITIAL,7654471,WKM,HAY,3.0,3705.12,,,,,,,,,,,,
2026-01-31,INITIAL,7654469,WKM,HAY,3.0,3705.12,,,,,,,,,,,,
2026-01-31,INITIAL,7654366,WKM,HAY,14.3,17661.07,,,,,,,,,,,,
2026-01-31,INITIAL,7654652,WKM,HAY,0.0,988.03,,,,,,,,,,,,
2026-01-31,INITIAL,7654314,WKM,OTA,2.8,20582.02,,,,,,,,,,,,
2026-01-31,INITIAL,7654669,WKM,OTA,3.3,24257.38,,,,,,,,,,,,
2026-01-31,INITIAL,7655023,WKM,OTA,1.7,12496.22,,,,,,,,,,,,
2026-01-31,INITIAL,7654673,WKM,OTA,55.4,403108.13,,,,,,,,,,,,
2026-01-31,INITIAL,7654190,WKM,OTA,15.0,109144.8,,,,,,,,,,,,
2026-01-31,INITIAL,7655021,WKM,RDF,0.0,3114.38,,,,,,,,,,,,
2026-01-31,INITIAL,7654935,WKM,RDF,8.9,6025.66,,,,,,,,,,,,
2026-01-31,INITIAL,7654876,WKM,RDF,0.0,677.04,,,,,,,,,,,,
2026-01-31,INITIAL,7654875,WKM,RDF,0.0,677.04,,,,,,,,,,,,
2026-01-31,INITIAL,7654478,WKM,RDF,6.0,4062.24,,,,,,,,,,,,
2026-01-31,INITIAL,7654356,WKM,RDF,0.0,7379.74,,,,,,,,,,,,
2026-01-31,INITIAL,7654665,BEN,HAY,2.0,31128.96,,,,,,,,,,,,
2026-01-31,INITIAL,7654251,BEN,ISL,17.0,119017.68,,,,,,,,,,,,
2026-01-31,INITIAL,7654675,BEN,ISL,3.6,25203.74,,,,,,,,,,,,
2026-01-31,INITIAL,7654661,BEN,ISL,13.4,93813.94,,,,,,,,,,,,
2026-01-31,INITIAL,7655025,BEN,ISL,1.9,13301.98,,,,,,,,,,,,
2026-01-31,INITIAL,7654242,BEN,ISL,23.8,166270.61,,,,,,,,,,,,
2026-01-31,INITIAL,7654253,BEN,KIK,5.6,56913.02,,,,,,,,,,,,
2026-01-31,INITIAL,7654254,BEN,OTA,1.1,28013.83,,,,,,,,,,,,
2026-01-31,INITIAL,7654672,BEN,OTA,1.4,35653.97,,,,,,,,,,,,
2026-01-31,INITIAL,7654486,BEN,OTA,17.6,405926.4,,,,,,,,,,,,
2026-01-31,INITIAL,7655064,BEN,OTA,0.0,2306.4,,,,,,,,,,,,
2026-01-31,INITIAL,7654455,BEN,OTA,7.3,244478.4,,,,,,,,,,,,
2026-01-31,INITIAL,7654317,BEN,OTA,0.2,4612.8,,,,,,,,,,,,
2026-01-31,INITIAL,7654988,BEN,RDF,0.1,1881.58,,,,,,,,,,,,
2026-01-31,INITIAL,7654323,BEN,RDF,0.3,5644.73,,,,,,,,,,,,
2026-01-31,INITIAL,7654258,HAY,BEN,0.7,900.98,,,,,,,,,,,,
2026-01-31,INITIAL,7654474,HAY,BEN,6.0,7722.72,,,,,,,,,,,,
2026-01-31,INITIAL,7654383,HAY,BEN,19.5,25098.84,,,,,,,,,,,,
2026-01-31,INITIAL,7654473,HAY,BEN,5.0,6435.6,,,,,,,,,,,,
2026-01-31,INITIAL,7654472,HAY,BEN,5.0,6435.6,,,,,,,,,,,,
2026-01-31,INITIAL,7654475,HAY,BEN,6.0,7722.72,,,,,,,,,,,,
2026-01-31,INITIAL,7654263,HAY,OTA,0.0,7922.11,,,,,,,,,,,,
2026-01-31,INITIAL,7655022,HAY,OTA,5.2,51493.73,,,,,,,,,,,,
2026-01-31,INITIAL,7654993,HAY,RDF,0.8,3258.72,,,,,,,,,,,,
2026-01-31,INITIAL,7654328,HAY,RDF,1.7,7495.06,,,,,,,,,,,,
2026-01-31,INITIAL,7654949,HAY,WKM,0.0,14824.94,,,,,,,,,,,,
2026-01-31,INITIAL,7654667,HAY,WKM,13.5,37062.36,,,,,,,,,,,,
2026-01-31,INITIAL,7654231,HAY,WKM,5.2,14275.87,,,,,,,,,,,,
2026-01-31,INITIAL,7654736,HAY,WKM,0.0,274.54,,,,,,,,,,,,
2026-01-31,INITIAL,7654994,INV,BEN,6.2,16748.93,,,,,,,,,,,,
2026-01-31,INITIAL,7654329,INV,BEN,14.5,39247.49,,,,,,,,,,,,
2026-01-31,INITIAL,7654996,INV,ISL,0.0,5416.32,,,,,,,,,,,,
2026-01-31,INITIAL,7654981,INV,ISL,2.6,28331.52,,,,,,,,,,,,
2026-01-31,INITIAL,7654270,INV,ISL,4.1,17082.24,,,,,,,,,,,,
2026-01-31,INITIAL,7654659,INV,ISL,13.8,57496.32,,,,,,,,,,,,
2026-01-31,INITIAL,7654228,INV,ISL,1.4,5832.96,,,,,,,,,,,,
2026-01-31,INITIAL,7654331,INV,ISL,0.0,13332.48,,,,,,,,,,,,
2026-01-31,INITIAL,7654997,INV,KIK,0.0,2198.52,,,,,,,,,,,,
2026-01-31,INITIAL,7654332,INV,KIK,0.0,5129.88,,,,,,,,,,,,
2026-01-31,INITIAL,7576925,WKM,RDF,2.1,1046.81,,,,,,,,,,,,
2026-01-31,INITIAL,7577690,WKM,RDF,3.3,1644.98,,,,,,,,,,,,
2026-01-31,INITIAL,7577481,WKM,RDF,0.0,49.85,,,,,,,,,,,,
2026-01-31,INITIAL,7577107,WKM,RDF,9.0,4486.32,,,,,,,,,,,,
2026-01-31,INITIAL,7577402,WKM,RDF,0.8,398.78,,,,,,,,,,,,
2026-01-31,INITIAL,7577801,WKM,RDF,2.2,1096.66,,,,,,,,,,,,
2026-01-31,INITIAL,7577228,WKM,RDF,6.1,3040.73,,,,,,,,,,,,
2026-01-31,INITIAL,7577117,WKM,HAY,50.8,57070.75,,,,,,,,,,,,
2026-01-31,INITIAL,7577398,WKM,HAY,0.0,674.06,,,,,,,,,,,,
2026-01-31,INITIAL,7577701,WKM,HAY,4.9,8313.46,,,,,,,,,,,,
2026-01-31,INITIAL,7577400,WKM,INV,0.0,3690.24,,,,,,,,,,,,
2026-01-31,INITIAL,7577050,WKM,OTA,20.3,117351.86,,,,,,,,,,,,
2026-01-31,INITIAL,7577415,WKM,OTA,2.0,11561.76,,,,,,,,,,,,
2026-01-31,INITIAL,7577115,WKM,OTA,5.4,31216.75,,,,,,,,,,,,
2026-01-31,INITIAL,7577419,WKM,OTA,39.4,222783.36,,,,,,,,,,,,
2026-01-31,INITIAL,7576926,WKM,OTA,14.5,81988.8,,,,,,,,,,,,
2026-01-31,INITIAL,7576937,RDF,HAY,2.9,5199.82,,,,,,,,,,,,
2026-01-31,INITIAL,7577043,RDF,WKM,33.1,27581.57,,,,,,,,,,,,
2026-01-31,INITIAL,7577396,WKM,BEN,0.0,964.22,,,,,,,,,,,,
2026-01-31,INITIAL,7577411,BEN,HAY,0.4,4136.64,,,,,,,,,,,,
2026-01-31,INITIAL,7576980,BEN,HAY,22.5,232686.0,,,,,,,,,,,,
2026-01-31,INITIAL,7577350,ISL,BEN,0.0,1.49,,,,,,,,,,,,
2026-01-31,INITIAL,7577731,ISL,BEN,44.4,660.67,,,,,,,,,,,,
2026-01-31,INITIAL,7577488,ISL,BEN,5.1,123.5,,,,,,,,,,,,
2026-01-31,INITIAL,7576957,ISL,INV,7.4,4899.98,,,,,,,,,,,,
2026-01-31,INITIAL,7577361,ISL,INV,0.0,529.73,,,,,,,,,,,,
2026-01-31,INITIAL,7577772,ISL,KIK,1.1,2964.1,,,,,,,,,,,,
2026-01-31,INITIAL,7576956,ISL,KIK,5.0,12350.4,,,,,,,,,,,,
2026-01-31,INITIAL,7577078,ISL,KIK,4.4,11856.38,,,,,,,,,,,,
2026-01-31,INITIAL,7577374,ISL,KIK,0.7,1729.06,,,,,,,,,,,,
2026-01-31,INITIAL,7577739,KIK,ISL,5.0,74.4,,,,,,,,,,,,
2026-01-31,INITIAL,7577556,KIK,ISL,0.0,116.06,,,,,,,,,,,,
2026-01-31,INITIAL,7577410,KIK,ISL,26.6,395.81,,,,,,,,,,,,
2026-01-31,INITIAL,7577392,KIK,ISL,0.1,1.49,,,,,,,,,,,,
2026-01-31,INITIAL,7577766,INV,OTA,0.3,6477.26,,,,,,,,,,,,
2026-01-31,INITIAL,7577072,INV,OTA,1.2,25909.06,,,,,,,,,,,,
2026-01-31,INITIAL,7577807,BEN,INV,0.3,901.73,,,,,,,,,,,,
2026-01-31,INITIAL,7577750,BEN,ISL,0.0,4761.6,,,,,,,,,,,,
2026-01-31,INITIAL,7576987,BEN,ISL,18.1,86184.96,,,,,,,,,,,,
2026-01-31,INITIAL,7577487,BEN,ISL,0.0,476.16,,,,,,,,,,,,
2026-01-31,INITIAL,7577056,BEN,ISL,0.0,19046.4,,,,,,,,,,,,
2026-01-31,INITIAL,7577349,BEN,ISL,0.0,3333.12,,,,,,,,,,,,
2026-01-31,INITIAL,7577806,BEN,ISL,4.4,20951.04,,,,,,,,,,,,
2026-01-31,INITIAL,7576978,BEN,ISL,33.6,159489.79,,,,,,,,,,,,
2026-01-31,INITIAL,7577751,BEN,KIK,0.0,4339.01,,,,,,,,,,,,
2026-01-31,INITIAL,7576989,BEN,KIK,13.4,96904.51,,,,,,,,,,,,
2026-01-31,INITIAL,7577057,BEN,KIK,0.0,17356.03,,,,,,,,,,,,
2026-01-31,INITIAL,7577368,BEN,KIK,0.0,5062.18,,,,,,,,,,,,
2026-01-31,INITIAL,7577752,BEN,OTA,0.3,7874.5,,,,,,,,,,,,
2026-01-31,INITIAL,7576990,BEN,OTA,5.9,116148.82,,,,,,,,,,,,
2026-01-31,INITIAL,7577845,BEN,OTA,0.0,3937.25,,,,,,,,,,,,
2026-01-31,INITIAL,7577058,BEN,OTA,1.3,37403.86,,,,,,,,,,,,
2026-01-31,INITIAL,7576981,BEN,OTA,2.3,41821.73,,,,,,,,,,,,
2026-01-31,INITIAL,7577345,BEN,OTA,15.0,272750.4,,,,,,,,,,,,
2026-01-31,INITIAL,7577813,BEN,OTA,0.0,7273.34,,,,,,,,,,,,
2026-01-31,INITIAL,7577053,BEN,OTA,0.1,1818.34,,,,,,,,,,,,
2026-01-31,INITIAL,7577767,INV,RDF,0.4,6556.13,,,,,,,,,,,,
2026-01-31,INITIAL,7577828,INV,RDF,0.0,9834.19,,,,,,,,,,,,
2026-01-31,INITIAL,7577073,INV,RDF,1.6,27863.54,,,,,,,,,,,,
2026-01-31,INITIAL,7577768,INV,WKM,0.4,6419.23,,,,,,,,,,,,
2026-01-31,INITIAL,7577827,INV,WKM,0.0,17652.89,,,,,,,,,,,,
2026-01-31,INITIAL,7577074,INV,WKM,1.8,30491.35,,,,,,,,,,,,
2026-01-31,INITIAL,7577346,ISL,BEN,11.9,-56485.97,,,,,,,,,,,,
2026-01-31,INITIAL,7576967,HAY,WKM,4.7,19009.2,,,,,,,,,,,,
2026-01-31,INITIAL,7577067,HAY,WKM,2.8,24331.78,,,,,,,,,,,,
2026-01-31,INITIAL,7577761,HAY,WKM,0.8,6082.94,,,,,,,,,,,,
2026-01-31,INITIAL,7577762,INV,BEN,3.7,9177.98,,,,,,,,,,,,
2026-01-31,INITIAL,7577068,INV,BEN,14.4,36903.14,,,,,,,,,,,,
2026-01-31,INITIAL,7577763,INV,HAY,0.7,8572.37,,,,,,,,,,,,
2026-01-31,INITIAL,7577069,INV,HAY,2.7,36738.72,,,,,,,,,,,,
2026-01-31,INITIAL,7577764,INV,ISL,3.1,13354.06,,,,,,,,,,,,
2026-01-31,INITIAL,7577746,INV,ISL,1.1,4738.54,,,,,,,,,,,,
2026-01-31,INITIAL,7577522,INV,ISL,0.0,4307.76,,,,,,,,,,,,
2026-01-31,INITIAL,7577070,INV,ISL,12.7,54708.55,,,,,,,,,,,,
2026-01-31,INITIAL,7577765,INV,KIK,2.1,14233.46,,,,,,,,,,,,
2026-01-31,INITIAL,7577071,INV,KIK,8.4,56933.86,,,,,,,,,,,,
2026-01-31,INITIAL,7577227,HAY,BEN,14.6,7060.56,,,,,,,,,,,,
2026-01-31,INITIAL,7576973,HAY,BEN,8.6,4158.96,,,,,,,,,,,,
2026-01-31,INITIAL,7577170,HAY,BEN,5.0,2418.0,,,,,,,,,,,,
2026-01-31,INITIAL,7577167,HAY,BEN,6.0,2901.6,,,,,,,,,,,,
2026-01-31,INITIAL,7577169,HAY,BEN,5.0,2418.0,,,,,,,,,,,,
2026-01-31,INITIAL,7577168,HAY,BEN,5.0,2418.0,,,,,,,,,,,,
2026-01-31,INITIAL,7577061,HAY,BEN,3.5,1837.68,,,,,,,,,,,,
2026-01-31,INITIAL,7577354,HAY,BEN,0.7,338.52,,,,,,,,,,,,
2026-01-31,INITIAL,7577805,HAY,BEN,4.1,1982.76,,,,,,,,,,,,
2026-01-31,INITIAL,7577755,HAY,BEN,0.9,435.24,,,,,,,,,,,,
2026-01-31,INITIAL,7577716,HAY,BEN,9.7,4690.92,,,,,,,,,,,,
2026-01-31,INITIAL,7577759,HAY,OTA,0.5,5606.78,,,,,,,,,,,,
2026-01-31,INITIAL,7577065,HAY,OTA,1.7,22427.14,,,,,,,,,,,,
2026-01-31,INITIAL,7577753,BEN,RDF,0.3,8686.94,,,,,,,,,,,,
2026-01-31,INITIAL,7577059,BEN,RDF,0.6,39091.25,,,,,,,,,,,,
2026-01-31,INITIAL,7577754,BEN,WKM,0.4,9900.41,,,,,,,,,,,,
2026-01-31,INITIAL,7577060,BEN,WKM,1.7,41015.98,,,,,,,,,,,,
2026-01-31,INITIAL,7577760,HAY,RDF,0.7,4550.3,,,,,,,,,,,,
2026-01-31,INITIAL,7577066,HAY,RDF,2.4,19028.54,,,,,,,,,,,,
2026-01-31,INITIAL,7573168,WKM,RDF,5.0,3057.6,,,,,,,,,,,,
2026-01-31,INITIAL,7573605,WKM,RDF,5.1,5625.98,,,,,,,,,,,,
2026-01-31,INITIAL,7572914,WKM,HAY,2.9,3605.28,,,,,,,,,,,,
2026-01-31,INITIAL,7573056,WKM,HAY,0.5,2859.36,,,,,,,,,,,,
2026-01-31,INITIAL,7573339,WKM,HAY,0.0,745.92,,,,,,,,,,,,
2026-01-31,INITIAL,7573606,WKM,HAY,13.0,16161.6,,,,,,,,,,,,
2026-01-31,INITIAL,7573549,WKM,HAY,0.0,1243.2,,,,,,,,,,,,
2026-01-31,INITIAL,7573550,WKM,HAY,0.0,1243.2,,,,,,,,,,,,
2026-01-31,INITIAL,7573361,WKM,HAY,2.3,2859.36,,,,,,,,,,,,
2026-01-31,INITIAL,7573355,WKM,HAY,2.9,3605.28,,,,,,,,,,,,
2026-01-31,INITIAL,7573706,WKM,OTA,0.4,2083.2,,,,,,,,,,,,
2026-01-31,INITIAL,7572989,WKM,OTA,8.1,139053.6,,,,,,,,,,,,
